transaction_id,user_id,timestamp_utc,amount_aed,currency,payment_method,device_type,browser,merchant_category,items_count,avg_item_price,shipping_city,billing_city,shipping_billing_match,ip_address,ip_risk_score,card_present,bin_country,card_age_days,card_country_match,email_domain,user_prev_chargebacks,user_is_high_risk,user_account_age_days,transactions_last_24h,transactions_last_1h,local_hour,odd_hour,is_fraud,fraud_flag_ip,fraud_flag_mismatch,fraud_flag_velocity,fraud_flag_new_account,fraud_flag_prev_cb,fraud_flag_odd_hour,data_source
500088772,1024488,2024-01-11T07:54:39Z,234.21,AED,card,desktop,Other,Home & Furniture,4,58.55,Sharjah,Sharjah,1,213.170.3.158,2.1,0,US,39,0,gmail.com,0,0,1322,0,0,11,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500048526,1003604,2024-01-11T07:55:56Z,46.9,AED,card,mobile,Chrome,Digital Goods,3,15.63,Abu Dhabi,Abu Dhabi,1,62.39.196.7,63.0,0,EG,524,0,gmail.com,0,0,158,0,0,11,0,1,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500014577,1009273,2024-01-11T08:08:51Z,650.02,AED,card,desktop,Chrome,Digital Goods,2,325.01,Abu Dhabi,Abu Dhabi,1,33.57.48.115,67.1,0,AE,278,1,gmail.com,0,0,1108,0,0,12,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500021769,1025915,2024-01-11T08:10:45Z,104.52,AED,card,desktop,Other,Pharmacy,2,52.26,Dubai,Dubai,1,231.22.126.23,42.1,0,AE,1348,1,gmail.com,0,0,1336,0,0,12,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500050718,1024107,2024-01-11T08:11:48Z,30.42,AED,apple_pay,desktop,Chrome,Groceries,4,7.6,Abu Dhabi,Abu Dhabi,1,103.188.173.131,31.5,0,AE,554,1,gmail.com,0,0,1316,0,0,12,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500077763,1026481,2024-01-11T08:13:40Z,40.17,AED,bank_transfer,mobile,Chrome,Pharmacy,3,13.39,Dubai,Mumbai,0,169.179.103.142,30.0,0,GB,720,0,hotmail.com,0,0,579,0,0,12,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500024716,1001169,2024-01-11T08:16:07Z,65.46,AED,card,desktop,Safari,Home & Furniture,2,32.73,Abu Dhabi,Abu Dhabi,1,97.164.93.112,44.8,0,AE,572,1,gmail.com,0,0,-358,0,0,12,0,0,0,0,0,1,0,0,synthetic:ecom-fraud-uae-v1
500059404,1011207,2024-01-11T08:17:19Z,104.7,AED,card,desktop,Chrome,Beauty,4,26.18,Dubai,Dubai,1,185.38.19.196,34.1,0,IN,457,0,gmail.com,0,0,691,0,0,12,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500009513,1002419,2024-01-11T08:19:53Z,73.7,AED,card,desktop,Safari,Electronics,2,36.85,Mumbai,Mumbai,1,11.50.69.223,44.2,0,AE,342,1,mailinator.com,0,0,717,0,0,12,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500088795,1013508,2024-01-11T08:35:00Z,304.98,AED,apple_pay,desktop,Chrome,Electronics,1,304.98,Abu Dhabi,Abu Dhabi,1,103.171.40.115,11.0,0,AE,828,1,yahoo.com,0,0,576,0,0,12,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500004545,1027868,2024-01-11T08:42:47Z,32.77,AED,paypal,mobile,Chrome,Electronics,2,16.39,Karachi,Karachi,1,90.238.46.175,51.8,0,AE,1089,1,gmail.com,0,0,247,0,0,12,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500027545,1016590,2024-01-11T08:43:42Z,3.25,AED,card,mobile,Safari,Fashion,3,1.08,Dubai,Dubai,1,219.123.141.62,56.2,0,SA,461,0,hotmail.com,0,0,1229,0,0,12,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500042984,1022251,2024-01-11T08:53:33Z,20.26,AED,paypal,mobile,Safari,Electronics,3,6.75,Karachi,Karachi,1,79.155.112.23,38.1,0,US,1106,0,gmail.com,0,0,177,0,0,12,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500009665,1001381,2024-01-11T09:00:56Z,95.98,AED,card,desktop,Other,Digital Goods,2,47.99,Abu Dhabi,Doha,0,213.151.138.143,29.9,0,SA,981,0,yahoo.com,0,0,350,0,0,13,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500016131,1010164,2024-01-11T09:04:02Z,14.63,AED,bank_transfer,desktop,Chrome,Electronics,2,7.32,Ras Al Khaimah,Ras Al Khaimah,1,37.203.96.26,22.0,0,PK,754,0,gmail.com,0,0,1523,0,0,13,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500045501,1027812,2024-01-11T09:05:13Z,201.26,AED,bank_transfer,mobile,Chrome,Groceries,3,67.09,Dubai,Dubai,1,103.205.164.253,33.1,0,PK,824,0,ymail.com,0,0,128,0,0,13,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500059221,1003067,2024-01-11T09:16:34Z,47.17,AED,card,mobile,Safari,Travel,3,15.72,Mumbai,Mumbai,1,5.213.237.16,33.9,0,AE,20,1,gmail.com,0,0,370,0,0,13,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500087040,1005480,2024-01-11T09:21:32Z,142.79,AED,card,mobile,Safari,Fashion,4,35.7,Abu Dhabi,Abu Dhabi,1,187.10.116.11,50.0,0,AE,120,1,gmail.com,0,0,252,0,0,13,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500013809,1005643,2024-01-11T09:23:28Z,853.27,AED,card,desktop,Safari,Electronics,2,426.64,Mumbai,Mumbai,1,103.128.121.114,36.0,0,AE,1371,1,gmail.com,0,0,1753,0,0,13,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500019621,1022256,2024-01-11T09:23:33Z,868.15,AED,paypal,desktop,Chrome,Sports,3,289.38,Abu Dhabi,Abu Dhabi,1,103.169.251.168,44.8,0,IN,281,0,gmail.com,0,0,-248,0,0,13,0,0,0,0,0,1,0,0,synthetic:ecom-fraud-uae-v1
500042357,1026312,2024-01-11T09:26:34Z,567.56,AED,card,mobile,Chrome,Beauty,1,567.56,Karachi,Karachi,1,62.240.242.80,40.9,0,AE,540,1,gmail.com,0,0,1096,0,0,13,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500045452,1002572,2024-01-11T09:27:55Z,1328.44,AED,card,desktop,Firefox,Fashion,2,664.22,Karachi,Karachi,1,79.150.127.108,38.0,0,AE,182,1,yahoo.com,0,0,1307,0,0,13,0,1,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500080473,1027121,2024-01-11T09:30:22Z,129.62,AED,google_pay,mobile,Chrome,Pharmacy,1,129.62,Umm Al Quwain,Umm Al Quwain,1,213.189.109.221,22.3,0,AE,259,1,gmail.com,0,0,1772,0,0,13,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500033068,1016338,2024-01-11T09:32:50Z,26.9,AED,card,mobile,Chrome,Electronics,3,8.97,Abu Dhabi,Abu Dhabi,1,185.97.125.84,18.6,1,SA,34,0,gmail.com,0,0,773,0,0,13,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500082184,1009723,2024-01-11T09:44:53Z,269.58,AED,card,desktop,Chrome,Toys,3,89.86,Dubai,Dubai,1,18.217.14.19,38.2,0,AE,987,1,gmail.com,0,0,1294,0,0,13,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500088222,1005613,2024-01-11T09:45:40Z,64.58,AED,card,mobile,Safari,Electronics,3,21.53,Sharjah,Karachi,0,37.70.207.65,37.8,0,US,811,0,gmail.com,0,0,1104,0,0,13,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500006290,1004266,2024-01-11T09:48:17Z,59.05,AED,google_pay,mobile,Safari,Fashion,2,29.52,Mumbai,Mumbai,1,18.68.223.89,31.0,0,PK,921,0,gmail.com,0,0,1631,0,0,13,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500078940,1001654,2024-01-11T09:50:46Z,272.38,AED,card,mobile,Chrome,Pharmacy,2,136.19,Dubai,Dubai,1,5.226.128.115,15.6,0,AE,107,1,gmail.com,0,0,1378,0,0,13,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500006990,1012588,2024-01-11T09:51:14Z,205.21,AED,bank_transfer,desktop,Chrome,Toys,3,68.4,Dubai,Dubai,1,213.129.112.9,19.1,0,EG,171,0,disposable.com,0,0,876,0,0,13,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500092196,1028212,2024-01-11T09:55:17Z,445.25,AED,card,desktop,Firefox,Pharmacy,2,222.62,Dubai,Dubai,1,18.136.241.41,16.2,0,AE,537,1,outlook.com,0,0,1291,0,0,13,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500065928,1010172,2024-01-11T10:10:29Z,239.3,AED,card,mobile,Safari,Electronics,4,59.82,Mumbai,Mumbai,1,93.87.30.201,70.4,0,AE,1533,1,ymail.com,0,0,911,0,0,14,0,0,1,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500089656,1029931,2024-01-11T10:14:26Z,78.07,AED,google_pay,desktop,Chrome,Fashion,1,78.07,Doha,Doha,1,79.254.76.251,52.7,0,AE,993,1,hotmail.com,0,0,1688,0,0,14,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500034501,1014933,2024-01-11T10:19:20Z,158.9,AED,card,desktop,Chrome,Fashion,3,52.97,Dubai,Dubai,1,89.50.169.79,40.2,0,AE,346,1,gmail.com,0,0,1334,0,0,14,0,1,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500038004,1002504,2024-01-11T10:25:41Z,8.08,AED,card,mobile,Chrome,Toys,1,8.08,Abu Dhabi,Abu Dhabi,1,177.232.36.3,56.5,0,AE,312,1,gmail.com,0,0,1134,0,0,14,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500076061,1024377,2024-01-11T10:30:31Z,10.64,AED,card,mobile,Chrome,Travel,1,10.64,Ajman,Ajman,1,103.205.54.48,43.0,0,AE,637,1,hotmail.com,0,0,-45,0,0,14,0,0,0,0,0,1,0,0,synthetic:ecom-fraud-uae-v1
500056469,1027808,2024-01-11T10:30:37Z,7.59,AED,bank_transfer,mobile,Chrome,Digital Goods,2,3.8,Mumbai,Mumbai,1,62.184.20.65,33.8,0,AE,213,1,hotmail.com,0,0,1477,0,0,14,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500001965,1016210,2024-01-11T10:37:26Z,198.38,AED,google_pay,tablet,Chrome,Pharmacy,2,99.19,Abu Dhabi,Abu Dhabi,1,62.121.4.9,55.5,1,EG,593,0,gmail.com,0,0,842,0,0,14,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500055483,1018107,2024-01-11T10:40:49Z,42.01,AED,card,tablet,Safari,Beauty,1,42.01,Sharjah,Sharjah,1,185.16.73.252,22.0,1,AE,131,1,yahoo.com,0,0,23,0,0,14,0,0,0,0,0,1,0,0,synthetic:ecom-fraud-uae-v1
500092898,1014243,2024-01-11T10:43:07Z,37.64,AED,card,mobile,Chrome,Groceries,2,18.82,Dubai,Dubai,1,247.42.7.7,57.2,0,AE,504,1,gmail.com,0,0,1065,0,0,14,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500028234,1025869,2024-01-11T10:43:13Z,76.03,AED,card,mobile,Chrome,Home & Furniture,1,76.03,Mumbai,Mumbai,1,89.28.2.198,30.2,0,IN,520,0,gmail.com,0,0,1580,0,0,14,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500051853,1014081,2024-01-11T10:47:32Z,7.45,AED,bank_transfer,mobile,Safari,Home & Furniture,2,3.72,Dubai,Dubai,1,244.250.161.109,35.0,0,AE,103,1,gmail.com,0,0,-97,0,0,14,0,0,0,0,0,1,0,0,synthetic:ecom-fraud-uae-v1
500058354,1019497,2024-01-11T11:08:38Z,20.36,AED,card,desktop,Chrome,Electronics,3,6.79,Sharjah,Sharjah,1,5.174.163.21,17.9,0,IN,74,0,yahoo.com,0,0,-68,0,0,15,0,0,0,0,0,1,0,0,synthetic:ecom-fraud-uae-v1
500063796,1019775,2024-01-11T11:11:10Z,84.27,AED,card,mobile,Safari,Groceries,3,28.09,Doha,Doha,1,213.1.143.172,28.2,0,AE,249,1,gmail.com,0,0,1449,0,0,15,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500015127,1001034,2024-01-11T11:11:39Z,194.73,AED,card,mobile,Chrome,Electronics,1,194.73,Manama,Manama,1,170.204.184.162,38.4,0,AE,536,1,gmail.com,0,0,1690,0,0,15,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500043367,1023995,2024-01-11T11:13:45Z,29.07,AED,card,mobile,Firefox,Fashion,2,14.54,Sharjah,Sharjah,1,62.43.185.223,57.7,0,AE,15,1,ymail.com,0,0,1162,0,0,15,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500059893,1019920,2024-01-11T11:24:45Z,170.62,AED,apple_pay,mobile,Safari,Fashion,3,56.87,Doha,Doha,1,213.220.50.40,15.3,0,AE,385,1,ymail.com,0,0,103,0,0,15,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500009048,1026118,2024-01-11T11:27:17Z,187.59,AED,card,desktop,Chrome,Electronics,3,62.53,Sharjah,Sharjah,1,5.78.128.146,40.3,0,AE,846,1,gmail.com,0,0,1579,0,0,15,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500097204,1020319,2024-01-11T11:29:18Z,30.83,AED,card,mobile,Samsung Internet,Toys,2,15.42,Abu Dhabi,Abu Dhabi,1,63.2.80.172,48.5,0,AE,256,1,outlook.com,0,0,299,0,0,15,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500013248,1025033,2024-01-11T11:36:34Z,108.39,AED,card,mobile,Chrome,Pharmacy,2,54.2,Abu Dhabi,Abu Dhabi,1,185.91.212.97,25.0,0,AE,911,1,gmail.com,0,0,1374,0,0,15,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500099711,1018987,2024-01-11T11:37:23Z,77.82,AED,card,desktop,Chrome,Fashion,3,25.94,Sharjah,Sharjah,1,167.89.2.231,36.4,0,SA,916,0,outlook.com,0,0,940,0,0,15,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500046015,1027039,2024-01-11T11:51:26Z,333.6,AED,apple_pay,desktop,Chrome,Groceries,2,166.8,Sharjah,Sharjah,1,31.129.160.193,82.5,0,AE,277,1,gmail.com,0,0,1418,0,0,15,0,0,1,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500048997,1008883,2024-01-11T12:02:42Z,120.61,AED,paypal,tablet,Chrome,Groceries,2,60.3,Abu Dhabi,Abu Dhabi,1,213.215.35.182,30.1,0,AE,188,1,gmail.com,0,0,999,0,0,16,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500070825,1006689,2024-01-11T12:10:37Z,284.79,AED,card,mobile,Safari,Home & Furniture,3,94.93,Karachi,Karachi,1,213.12.69.248,35.1,0,AE,498,1,gmail.com,0,0,993,0,0,16,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500072121,1025266,2024-01-11T12:16:56Z,104.74,AED,apple_pay,mobile,Safari,Home & Furniture,1,104.74,Umm Al Quwain,Umm Al Quwain,1,185.151.91.129,29.6,0,US,1451,0,gmail.com,0,0,288,0,0,16,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500046524,1023849,2024-01-11T12:20:51Z,86.77,AED,card,desktop,Safari,Toys,5,17.35,Abu Dhabi,Abu Dhabi,1,5.76.180.125,27.9,0,AE,918,1,yahoo.com,0,0,390,0,0,16,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500070917,1003988,2024-01-11T12:22:48Z,38.58,AED,google_pay,mobile,Chrome,Electronics,2,19.29,Mumbai,Mumbai,1,103.160.188.22,30.2,0,GB,385,0,gmail.com,0,0,1462,0,0,16,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500009356,1015594,2024-01-11T12:22:50Z,44.09,AED,bank_transfer,desktop,Edge,Electronics,1,44.09,Doha,Doha,1,53.60.5.68,51.2,0,PK,677,0,gmail.com,0,0,394,0,0,16,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500047298,1005201,2024-01-11T12:27:31Z,648.09,AED,card,desktop,Other,Fashion,4,162.02,Doha,Doha,1,34.248.148.130,56.0,0,AE,576,1,gmail.com,0,0,-187,0,0,16,0,1,0,0,0,1,0,0,synthetic:ecom-fraud-uae-v1
500085189,1022335,2024-01-11T12:33:46Z,80.89,AED,card,desktop,Edge,Groceries,1,80.89,Mumbai,Mumbai,1,5.101.60.149,12.2,0,AE,864,1,icloud.com,0,0,1028,0,0,16,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500045481,1017934,2024-01-11T12:43:41Z,28.79,AED,apple_pay,tablet,Chrome,Fashion,2,14.4,Dubai,Dubai,1,164.232.18.167,83.0,0,AE,760,1,icloud.com,0,0,-265,0,0,16,0,1,1,0,0,1,0,0,synthetic:ecom-fraud-uae-v1
500066699,1016705,2024-01-11T12:54:24Z,24.6,AED,paypal,mobile,Chrome,Toys,1,24.6,Doha,Doha,1,37.51.9.219,20.7,0,SA,266,0,yahoo.com,0,0,-209,0,0,16,0,1,0,0,0,1,0,0,synthetic:ecom-fraud-uae-v1
500069173,1017578,2024-01-11T12:56:49Z,76.29,AED,card,mobile,Firefox,Groceries,2,38.15,Mumbai,Mumbai,1,103.119.200.120,29.5,0,AE,554,1,gmail.com,0,0,-189,0,0,16,0,0,0,0,0,1,0,0,synthetic:ecom-fraud-uae-v1
500064059,1027301,2024-01-11T12:56:54Z,124.96,AED,card,mobile,Chrome,Electronics,1,124.96,Dubai,Dubai,1,51.24.54.131,72.5,0,AE,169,1,gmail.com,0,0,553,0,0,16,0,0,1,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500072157,1023403,2024-01-11T12:57:50Z,194.51,AED,card,tablet,Chrome,Fashion,4,48.63,Sharjah,Sharjah,1,185.107.214.44,25.9,0,AE,616,1,gmail.com,0,0,313,0,0,16,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500096884,1003833,2024-01-11T13:19:42Z,68.94,AED,card,mobile,Chrome,Digital Goods,2,34.47,Dubai,Dubai,1,62.207.181.123,40.4,0,IN,359,0,gmail.com,0,0,633,0,0,17,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500062010,1029237,2024-01-11T13:31:58Z,18.03,AED,google_pay,mobile,Safari,Home & Furniture,4,4.51,Dubai,Dubai,1,62.7.179.110,53.5,0,AE,549,1,gmail.com,0,0,1740,0,0,17,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500083084,1008106,2024-01-11T13:34:09Z,59.95,AED,card,desktop,Firefox,Sports,3,19.98,Umm Al Quwain,Umm Al Quwain,1,167.124.65.66,55.7,0,AE,990,1,yahoo.com,1,1,947,0,0,17,0,1,0,0,0,0,1,0,synthetic:ecom-fraud-uae-v1
500020110,1010762,2024-01-11T13:39:40Z,192.92,AED,bank_transfer,mobile,Chrome,Electronics,3,64.31,Sharjah,Sharjah,1,89.133.132.139,36.1,0,EG,1100,0,gmail.com,0,0,223,0,0,17,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500011371,1012510,2024-01-11T13:45:38Z,118.72,AED,card,desktop,Firefox,Travel,1,118.72,Sharjah,Sharjah,1,5.114.233.227,33.6,0,AE,861,1,gmail.com,0,0,1540,0,0,17,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500011651,1003552,2024-01-11T13:50:01Z,116.35,AED,card,desktop,Chrome,Electronics,6,19.39,Sharjah,Sharjah,1,62.181.68.241,35.6,0,PK,931,0,outlook.com,0,0,389,0,0,17,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500069714,1016621,2024-01-11T13:59:54Z,38.31,AED,card,mobile,Chrome,Electronics,1,38.31,Cairo,Cairo,1,228.65.195.136,85.8,0,AE,928,1,hotmail.com,0,0,1533,0,0,17,0,0,1,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500026216,1017519,2024-01-11T14:02:09Z,67.27,AED,card,mobile,Safari,Electronics,1,67.27,Doha,Doha,1,64.235.223.42,36.5,0,IN,586,0,mailinator.com,0,0,1131,0,0,18,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500011058,1011383,2024-01-11T14:07:56Z,47.11,AED,card,mobile,Chrome,Electronics,3,15.7,Karachi,Karachi,1,18.140.114.80,29.9,0,AE,1354,1,yahoo.com,0,0,1472,0,0,18,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500049699,1029693,2024-01-11T14:20:22Z,126.05,AED,card,desktop,Chrome,Groceries,4,31.51,Mumbai,Mumbai,1,5.99.208.1,52.6,0,AE,454,1,gmail.com,0,0,257,0,0,18,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500019422,1020729,2024-01-11T14:34:54Z,181.75,AED,google_pay,mobile,Safari,Pharmacy,1,181.75,Sharjah,Sharjah,1,68.150.119.215,35.4,0,AE,754,1,gmail.com,0,0,628,0,0,18,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500081126,1016822,2024-01-11T14:58:11Z,159.94,AED,card,mobile,Safari,Fashion,2,79.97,Dubai,Manama,0,4.189.60.179,66.3,0,AE,201,1,gmail.com,0,0,985,0,0,18,0,1,0,1,0,0,0,0,synthetic:ecom-fraud-uae-v1
500029583,1028037,2024-01-11T15:04:45Z,214.94,AED,card,mobile,Samsung Internet,Fashion,3,71.65,Ajman,Ajman,1,27.191.174.241,41.0,0,AE,56,1,gmail.com,0,0,431,0,0,19,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500033143,1027165,2024-01-11T15:15:15Z,74.3,AED,paypal,mobile,Safari,Groceries,4,18.58,Mumbai,Mumbai,1,185.136.206.91,48.7,0,US,851,0,ymail.com,0,0,213,0,0,19,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500074464,1019569,2024-01-11T15:15:28Z,166.85,AED,bank_transfer,desktop,Safari,Home & Furniture,1,166.85,Dubai,Dubai,1,185.34.219.221,19.9,0,AE,163,1,mailinator.com,0,0,1091,0,0,19,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500035648,1009264,2024-01-11T15:19:46Z,78.39,AED,card,mobile,Other,Beauty,2,39.2,Doha,Sharjah,0,103.233.110.66,28.5,0,AE,707,1,yahoo.com,0,0,75,0,0,19,0,1,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500040976,1006332,2024-01-11T15:20:13Z,167.89,AED,card,desktop,Chrome,Digital Goods,2,83.94,Dubai,Dubai,1,166.71.38.42,71.2,0,AE,446,1,yahoo.com,1,1,885,0,0,19,0,1,1,0,0,0,1,0,synthetic:ecom-fraud-uae-v1
500000738,1023971,2024-01-11T15:21:10Z,32.77,AED,card,desktop,Chrome,Groceries,4,8.19,Abu Dhabi,Abu Dhabi,1,18.80.198.118,45.4,0,IN,326,0,ymail.com,0,0,-316,0,0,19,0,0,0,0,0,1,0,0,synthetic:ecom-fraud-uae-v1
500042077,1002733,2024-01-11T15:21:42Z,1072.7,AED,google_pay,desktop,Chrome,Electronics,2,536.35,Doha,Doha,1,113.9.144.114,58.2,0,EG,472,0,gmail.com,0,0,1202,0,0,19,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500055220,1007515,2024-01-11T15:22:35Z,11.19,AED,paypal,desktop,Firefox,Fashion,2,5.6,Ajman,Ajman,1,185.24.197.226,18.5,0,AE,541,1,yahoo.com,0,0,1028,0,0,19,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500082060,1026108,2024-01-11T15:29:23Z,1094.27,AED,google_pay,desktop,Chrome,Electronics,1,1094.27,Sharjah,Sharjah,1,37.104.52.168,17.7,0,AE,225,1,gmail.com,0,0,1411,0,0,19,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500007603,1011569,2024-01-11T15:35:17Z,26.93,AED,card,mobile,Chrome,Digital Goods,2,13.46,Sharjah,Sharjah,1,89.240.249.68,25.0,0,AE,136,1,gmail.com,0,0,1714,0,0,19,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500045701,1023248,2024-01-11T15:38:06Z,61.09,AED,card,mobile,Edge,Beauty,1,61.09,Karachi,Karachi,1,18.2.55.59,21.5,0,AE,1061,1,gmail.com,0,0,91,0,0,19,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500029215,1005254,2024-01-11T15:50:45Z,1022.64,AED,card,mobile,Chrome,Beauty,2,511.32,Dubai,Dubai,1,62.230.36.183,54.6,0,IN,241,0,yahoo.com,0,0,1345,0,0,19,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500095108,1027083,2024-01-11T16:02:49Z,34.61,AED,card,desktop,Chrome,Toys,2,17.3,Dubai,Dubai,1,37.23.251.103,27.3,0,AE,202,1,gmail.com,0,0,891,0,0,20,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500003457,1014505,2024-01-11T16:11:56Z,71.54,AED,paypal,mobile,Chrome,Electronics,1,71.54,Doha,Doha,1,80.110.195.66,50.6,0,AE,1046,1,gmail.com,0,0,995,0,0,20,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500058175,1000045,2024-01-11T16:24:11Z,226.88,AED,card,mobile,Safari,Electronics,4,56.72,Ajman,Ajman,1,62.85.175.59,51.0,0,AE,131,1,gmail.com,0,0,1308,0,0,20,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500001778,1016910,2024-01-11T16:25:37Z,165.48,AED,bank_transfer,desktop,Safari,Beauty,1,165.48,Dubai,Dubai,1,144.143.5.241,50.2,0,AE,1223,1,gmail.com,0,0,986,0,0,20,0,1,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500004873,1002057,2024-01-11T16:26:48Z,166.43,AED,card,mobile,Chrome,Electronics,3,55.48,Doha,Doha,1,71.186.37.212,57.4,0,IN,128,0,yahoo.com,0,0,-346,0,0,20,0,1,0,0,0,1,0,0,synthetic:ecom-fraud-uae-v1
500055927,1012916,2024-01-11T16:37:28Z,432.63,AED,card,mobile,Firefox,Beauty,2,216.32,Karachi,Karachi,1,89.238.23.97,35.4,0,IN,160,0,outlook.com,0,0,1362,0,0,20,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500047637,1011705,2024-01-11T16:38:35Z,135.27,AED,google_pay,mobile,Chrome,Groceries,4,33.82,Mumbai,Mumbai,1,5.101.43.100,30.5,0,GB,86,0,gmail.com,0,0,860,0,0,20,0,0,0,0,0,0,0,0,synthetic:ecom-fraud-uae-v1
500089526,1004591,2024-01-11T16:38:56Z,173.46,AED,card,mobile,Chrome,Fashion,3,57.82,Ajman,Ajman,1,18.203.222.234,68.4,0,GB,585,0,hotmail.com,0,0,-150,0,0,20,0,0,0,0,0,1,0,0,synthetic:ecom-fraud-uae-v1
